Date,Time,TargetTemp,ActualTemp,System,SystemAge,BuildingID
6/3/13,21:13:19,65,66,14,10,5
6/4/13,22:13:19,69,58,17,3,9
6/5/13,23:13:19,68,60,8,10,11
6/6/13,0:43:51,69,58,13,25,1
6/7/13,1:43:51,69,58,15,19,15
6/8/13,2:43:51,69,79,15,17,1
6/9/13,3:43:51,66,64,18,1,18
6/10/13,4:43:51,68,55,11,13,8
6/11/13,5:43:51,65,71,13,13,7
6/12/13,6:43:51,68,69,20,10,9
6/13/13,7:43:51,66,62,12,15,14
6/14/13,8:43:51,65,64,3,18,9
6/15/13,9:43:51,70,69,9,7,15
6/16/13,10:43:51,68,65,11,19,11
6/17/13,11:43:51,69,70,19,21,7
6/18/13,12:43:51,67,74,18,5,8
6/19/13,13:43:51,68,71,14,22,13
6/20/13,14:43:51,69,55,9,19,20
6/21/13,15:43:51,67,78,15,12,6
6/22/13,16:43:51,67,59,10,10,20
6/23/13,17:43:51,69,77,19,23,5
6/24/13,18:43:51,65,78,14,27,15
6/25/13,19:43:51,66,74,2,12,2
6/26/13,20:43:51,70,66,11,17,1
6/27/13,21:43:51,68,76,16,14,2
6/28/13,22:43:51,70,60,17,21,18
6/29/13,23:43:51,65,55,5,21,15
6/30/13,0:13:20,66,74,4,21,1
6/1/13,1:13:20,68,69,10,25,12
6/2/13,2:13:20,70,58,7,21,20
6/3/13,3:13:20,67,75,2,28,13
6/4/13,4:13:20,68,63,1,19,3
6/5/13,5:13:20,70,64,12,22,3
6/6/13,6:13:20,70,80,8,13,17
6/7/13,7:13:20,65,71,4,20,20
6/8/13,8:13:20,69,75,12,27,15
6/9/13,9:13:20,69,74,5,3,19
6/10/13,10:13:20,67,59,1,26,15
6/11/13,11:13:20,69,60,9,8,5
6/12/13,12:13:20,67,79,4,9,11
6/13/13,13:13:20,66,63,17,20,19
6/14/13,14:13:20,67,56,13,17,13
6/15/13,15:13:20,66,63,9,12,9
6/16/13,16:13:20,65,74,6,15,11
6/17/13,17:13:20,70,72,15,7,2
6/18/13,18:13:20,69,77,16,6,10
6/19/13,19:13:20,68,79,17,29,7
6/20/13,20:13:20,69,79,1,13,20
6/21/13,21:13:20,68,61,5,20,5
6/22/13,22:13:20,68,78,11,13,4
6/23/13,23:13:20,70,75,13,13,16
6/24/13,0:33:07,69,69,19,24,3
6/25/13,1:33:07,70,59,20,21,13
6/26/13,2:33:07,69,73,15,17,4
6/27/13,3:33:07,68,57,1,6,17
6/28/13,4:33:07,65,62,13,23,2
6/29/13,5:33:07,67,71,10,29,17
6/30/13,6:33:07,68,61,7,28,14
6/1/13,7:33:07,66,66,12,2,1
6/2/13,8:33:07,66,60,2,23,1
6/3/13,9:33:07,69,62,14,7,6
6/4/13,10:33:07,67,69,10,16,3
6/5/13,11:33:07,69,79,19,25,12
6/6/13,12:33:07,68,63,7,19,10
6/7/13,13:33:07,66,62,5,13,1
6/8/13,14:33:07,68,60,15,13,7
6/9/13,15:33:07,65,73,8,22,17
6/10/13,16:33:07,68,76,4,1,9
6/11/13,17:33:07,69,70,3,21,6
6/12/13,18:33:07,66,72,17,1,13
6/13/13,19:33:07,68,80,17,13,1
6/14/13,20:33:07,65,77,9,28,8
6/15/13,21:33:07,67,66,10,22,12
6/16/13,22:33:07,69,69,17,25,6
6/17/13,23:33:07,66,64,3,9,15
6/18/13,0:00:01,69,77,14,21,15
6/19/13,1:00:01,65,59,17,3,17
6/20/13,2:00:01,69,61,6,18,16
6/21/13,3:00:01,66,76,7,5,16
6/22/13,4:00:01,67,73,6,20,2
6/23/13,5:00:01,66,66,10,26,6
6/24/13,6:00:01,65,79,11,19,3
6/25/13,7:00:01,68,56,8,18,3
6/26/13,8:00:01,67,73,9,28,17
6/27/13,9:00:01,66,80,9,19,17
6/28/13,10:00:01,69,75,13,3,20
6/29/13,11:00:01,69,66,14,7,10
6/30/13,12:00:01,70,74,17,6,2
6/1/13,13:00:01,65,70,16,3,1
6/2/13,14:00:01,66,70,2,16,15
6/3/13,15:00:01,67,67,19,8,4
6/4/13,16:00:01,68,73,2,13,3
6/5/13,17:00:01,66,63,2,1,3
6/6/13,18:00:01,66,56,4,14,9
6/7/13,19:00:01,70,67,8,3,6
6/8/13,20:00:01,67,57,16,19,17
6/9/13,21:00:01,67,73,9,5,7
6/10/13,22:00:01,68,58,13,2,17
6/11/13,23:00:01,65,60,16,25,5
6/12/13,0:13:19,70,61,11,4,6
6/13/13,1:13:19,70,64,3,26,20
6/14/13,2:13:19,68,74,14,11,18
6/15/13,3:13:19,69,62,11,10,10
6/16/13,4:13:19,65,56,14,25,2
6/17/13,5:13:19,69,64,19,25,9
6/18/13,6:13:19,68,73,19,13,13
6/19/13,7:13:19,65,64,3,1,15
6/20/13,8:13:19,67,78,1,3,1
6/21/13,9:13:19,69,68,10,7,15
6/22/13,10:13:19,65,65,15,29,13
6/23/13,11:13:19,68,70,19,5,7
6/24/13,12:13:19,67,62,11,27,15
6/25/13,13:13:19,66,66,1,28,18
6/26/13,14:13:19,67,78,12,12,2
6/27/13,15:13:19,65,57,4,3,8
6/28/13,16:13:19,69,57,4,20,11
6/29/13,17:13:19,69,72,20,30,10
6/30/13,18:13:19,68,59,16,4,6
6/1/13,19:13:19,67,72,6,5,11
6/2/13,20:13:19,68,74,10,11,16
6/3/13,21:13:19,67,59,13,3,1
6/4/13,22:13:19,69,78,11,20,10
6/5/13,23:13:19,65,75,1,18,7
6/6/13,0:43:51,68,79,4,14,13
6/7/13,1:43:51,65,59,14,6,18
6/8/13,2:43:51,67,68,7,26,5
6/9/13,3:43:51,67,78,20,11,20
6/10/13,4:43:51,68,72,20,18,3
6/11/13,5:43:51,66,64,11,19,3
6/12/13,6:43:51,67,76,6,22,8
6/13/13,7:43:51,68,80,17,30,8
6/14/13,8:43:51,66,75,14,23,8
6/15/13,9:43:51,69,66,14,25,1
6/16/13,10:43:51,66,66,10,11,20
6/17/13,11:43:51,65,63,6,11,6
6/18/13,12:43:51,68,62,8,25,10
6/19/13,13:43:51,69,61,9,24,7
6/20/13,14:43:51,70,59,1,8,1
6/21/13,15:43:51,69,80,15,5,18
6/22/13,16:43:51,66,60,9,28,13
6/23/13,17:43:51,66,68,5,4,7
6/24/13,18:43:51,66,62,13,19,15
6/25/13,19:43:51,66,60,7,24,20
6/26/13,20:43:51,69,77,9,26,11
6/27/13,21:43:51,65,77,11,28,5
6/28/13,22:43:51,68,78,16,28,8
6/29/13,23:43:51,68,77,20,21,5
6/30/13,0:13:20,69,65,5,27,8
6/1/13,1:13:20,68,69,2,21,15
6/2/13,2:13:20,67,62,14,12,7
6/3/13,3:13:20,66,68,6,4,10
6/4/13,4:13:20,70,57,17,3,17
6/5/13,5:13:20,67,72,11,9,16
6/6/13,6:13:20,70,76,3,16,8
6/7/13,7:13:20,70,74,11,12,5
6/8/13,8:13:20,70,79,3,24,17
6/9/13,9:13:20,65,73,12,12,19
6/10/13,10:13:20,67,77,12,11,9
6/11/13,11:13:20,66,68,12,7,7
6/12/13,12:13:20,68,64,19,7,20
6/13/13,13:13:20,66,63,6,19,20
6/14/13,14:13:20,68,65,8,16,18
6/15/13,15:13:20,70,78,15,4,2
6/16/13,16:13:20,65,56,6,16,11
6/17/13,17:13:20,66,73,20,19,1
6/18/13,18:13:20,70,80,17,27,15
6/19/13,19:13:20,68,56,13,27,2
6/20/13,20:13:20,70,56,3,14,13
6/21/13,21:13:20,68,61,9,1,5
6/22/13,22:13:20,69,66,19,9,13
6/23/13,23:13:20,68,62,13,14,19
6/24/13,0:33:07,66,60,10,21,6
6/25/13,1:33:07,70,65,4,5,3
6/26/13,2:33:07,69,57,14,26,5
6/27/13,3:33:07,67,67,16,2,5
6/28/13,4:33:07,66,76,9,25,18
6/29/13,5:33:07,66,67,17,17,2
6/30/13,6:33:07,68,56,6,1,3
6/1/13,7:33:07,68,71,3,24,10
6/2/13,8:33:07,69,74,1,25,20
6/3/13,9:33:07,67,77,19,26,10
6/4/13,10:33:07,65,74,5,26,7
6/5/13,11:33:07,66,67,20,6,8
6/6/13,12:33:07,67,61,14,13,15
6/7/13,13:33:07,66,63,15,30,9
6/8/13,14:33:07,69,78,12,11,2
6/9/13,15:33:07,67,58,16,28,8
6/10/13,16:33:07,67,73,5,5,10
6/11/13,17:33:07,68,74,4,11,4
6/12/13,18:33:07,69,55,10,4,3
6/13/13,19:33:07,68,68,4,28,13
6/14/13,20:33:07,68,66,5,25,18
6/15/13,21:33:07,65,57,7,11,9
6/16/13,22:33:07,66,60,5,5,4
6/17/13,23:33:07,70,63,7,3,4
6/18/13,0:00:01,69,65,10,21,8
6/19/13,1:00:01,70,66,17,22,7
6/20/13,2:00:01,67,68,4,23,18
6/21/13,3:00:01,65,65,4,9,5
6/22/13,4:00:01,69,76,7,14,3
6/23/13,5:00:01,69,56,20,17,13
6/24/13,6:00:01,66,55,1,27,12
6/25/13,7:00:01,68,78,19,11,18
6/26/13,8:00:01,66,76,10,10,17
6/27/13,9:00:01,70,64,17,17,19
6/28/13,10:00:01,66,68,19,17,12
6/29/13,11:00:01,68,74,1,2,15
6/30/13,12:00:01,67,78,12,15,9
6/1/13,13:00:01,70,76,19,10,9
6/2/13,14:00:01,68,70,7,7,20
6/3/13,15:00:01,67,67,16,29,12
6/4/13,16:00:01,70,68,14,6,12
6/5/13,17:00:01,70,56,5,6,4
6/6/13,18:00:01,70,55,14,7,18
6/7/13,19:00:01,67,67,13,9,19
6/8/13,20:00:01,69,62,12,12,20
6/9/13,21:00:01,66,58,18,24,5
6/10/13,22:00:01,69,73,15,20,9
6/11/13,23:00:01,67,59,16,7,9
6/12/13,0:13:19,67,73,14,20,12
6/13/13,1:13:19,65,68,10,20,16
6/14/13,2:13:19,70,79,9,19,16
6/15/13,3:13:19,66,75,8,26,10
6/16/13,4:13:19,67,78,11,23,5
6/17/13,5:13:19,70,59,7,5,13
6/18/13,6:13:19,69,80,9,27,4
6/19/13,7:13:19,69,74,16,2,13
6/20/13,8:13:19,65,63,5,21,18
6/21/13,9:13:19,67,77,13,21,3
6/22/13,10:13:19,66,70,20,5,7
6/23/13,11:13:19,67,60,17,19,19
6/24/13,12:13:19,66,61,5,17,1
6/25/13,13:13:19,68,56,1,18,10
6/26/13,14:13:19,70,65,1,9,13
6/27/13,15:13:19,66,66,12,2,6
6/28/13,16:13:19,66,80,3,1,11
6/29/13,17:13:19,68,56,8,23,8
6/30/13,18:13:19,67,66,7,18,2
6/1/13,19:13:19,67,65,2,13,16
6/2/13,20:13:19,70,68,3,10,6
6/3/13,21:13:19,70,66,12,22,1
6/4/13,22:13:19,69,62,2,19,18
6/5/13,23:13:19,67,74,14,18,3
6/6/13,0:43:51,67,79,8,30,2
6/7/13,1:43:51,68,75,11,3,13
6/8/13,2:43:51,67,75,5,9,7
6/9/13,3:43:51,69,58,10,13,2
6/10/13,4:43:51,70,74,4,19,2
6/11/13,5:43:51,70,61,4,10,1
6/12/13,6:43:51,70,67,8,5,19
6/13/13,7:43:51,70,71,5,25,13
6/14/13,8:43:51,65,60,2,8,4
6/15/13,9:43:51,68,68,6,29,6
6/16/13,10:43:51,70,75,20,9,18
6/17/13,11:43:51,66,65,11,20,19
6/18/13,12:43:51,66,55,12,26,11
6/19/13,13:43:51,69,80,12,19,8
6/20/13,14:43:51,70,56,8,6,11
6/21/13,15:43:51,66,71,1,24,8
6/22/13,16:43:51,66,57,18,14,20
6/23/13,17:43:51,69,59,19,26,20
6/24/13,18:43:51,69,73,7,14,10
6/25/13,19:43:51,70,58,20,1,9
6/26/13,20:43:51,70,78,9,28,17
6/27/13,21:43:51,70,71,11,15,13
6/28/13,22:43:51,69,75,16,26,2
6/29/13,23:43:51,66,68,10,6,11
6/30/13,0:13:20,65,64,13,13,6
6/1/13,1:13:20,66,67,12,4,16
6/2/13,2:13:20,68,72,16,16,12
6/3/13,3:13:20,69,55,14,21,7
6/4/13,4:13:20,70,56,5,15,12
6/5/13,5:13:20,70,56,4,19,20
6/6/13,6:13:20,68,79,4,2,16
6/7/13,7:13:20,68,63,8,18,13
6/8/13,8:13:20,65,69,4,29,10
6/9/13,9:13:20,66,74,3,15,6
6/10/13,10:13:20,67,60,16,16,7
6/11/13,11:13:20,70,63,12,25,19
6/12/13,12:13:20,67,74,16,22,8
6/13/13,13:13:20,65,71,11,5,5
6/14/13,14:13:20,67,57,18,1,14
6/15/13,15:13:20,69,73,6,7,14
6/16/13,16:13:20,65,75,9,16,3
6/17/13,17:13:20,70,56,12,1,3
6/18/13,18:13:20,70,79,1,24,13
6/19/13,19:13:20,68,75,7,27,11
6/20/13,20:13:20,70,71,8,7,8
6/21/13,21:13:20,70,73,12,30,16
6/22/13,22:13:20,70,62,13,11,18
6/23/13,23:13:20,66,70,2,21,19
6/24/13,0:33:07,67,74,4,6,6
6/25/13,1:33:07,69,66,5,27,12
6/26/13,2:33:07,67,70,9,25,7
6/27/13,3:33:07,67,77,13,19,1
6/28/13,4:33:07,70,56,16,22,15
6/29/13,5:33:07,68,70,3,24,1
6/30/13,6:33:07,69,59,2,29,16
6/1/13,7:33:07,69,67,1,2,18
6/2/13,8:33:07,68,76,19,27,13
6/3/13,9:33:07,66,62,14,21,9
6/4/13,10:33:07,69,71,10,30,4
6/5/13,11:33:07,67,74,8,26,16
6/6/13,12:33:07,65,70,10,19,9
6/7/13,13:33:07,66,68,16,17,20
6/8/13,14:33:07,69,67,16,29,4
6/9/13,15:33:07,67,63,5,24,20
6/10/13,16:33:07,69,75,17,22,4
6/11/13,17:33:07,68,72,17,19,15
6/12/13,18:33:07,66,58,9,14,18
6/13/13,19:33:07,70,68,2,10,3
6/14/13,20:33:07,69,80,14,22,2
6/15/13,21:33:07,66,69,12,12,3
6/16/13,22:33:07,67,75,11,10,15
6/17/13,23:33:07,69,59,3,4,1
6/18/13,0:45:56,67,62,9,18,1
6/19/13,1:45:56,66,61,6,5,6
6/20/13,2:45:56,67,68,20,27,5
6/21/13,3:45:56,69,61,15,25,19
6/22/13,4:45:56,69,74,11,23,5
6/23/13,5:45:56,68,61,14,12,19
6/24/13,6:45:56,67,76,6,13,11
6/25/13,7:45:56,67,79,16,18,18
6/26/13,8:45:56,70,56,8,15,13
6/27/13,9:45:56,66,73,5,29,13
6/28/13,10:45:56,67,79,2,11,3
6/29/13,11:45:56,66,78,5,11,15
6/30/13,12:45:56,65,67,18,9,13
6/1/13,13:45:56,70,63,13,23,11
6/2/13,14:45:56,68,67,8,6,8
6/3/13,15:45:56,67,77,10,2,1
6/4/13,16:45:56,66,67,18,22,11
6/5/13,17:45:56,68,75,16,1,6
6/6/13,18:45:56,67,64,12,2,11
6/7/13,19:45:56,67,67,16,2,15
6/8/13,20:45:56,69,61,2,20,10
6/9/13,21:45:56,67,68,13,11,5
6/10/13,22:45:56,68,72,5,26,5
6/11/13,23:45:56,66,80,6,10,20
6/12/13,0:45:56,69,78,8,8,11
6/13/13,1:45:56,69,64,3,18,7
6/14/13,2:45:56,65,67,12,21,4
6/15/13,3:45:56,65,61,8,8,18
6/16/13,4:45:56,65,60,15,26,17
6/17/13,5:45:56,70,68,13,24,18
6/18/13,6:45:56,67,57,2,2,16
6/19/13,7:45:56,65,76,14,9,8
6/20/13,8:45:56,65,55,20,21,11
6/21/13,9:45:56,66,56,1,17,19
6/22/13,10:45:56,65,71,19,5,16
6/23/13,11:45:56,66,75,8,9,17
6/24/13,12:45:56,68,71,19,20,8
6/25/13,13:45:56,66,77,20,11,1
6/26/13,14:45:56,70,62,4,6,3
6/27/13,15:45:56,67,62,10,21,9
6/28/13,16:45:56,69,65,7,4,2
6/29/13,17:45:56,66,74,17,21,9
6/30/13,18:45:56,67,65,8,15,9
6/1/13,19:45:56,67,64,19,25,16
6/2/13,20:45:56,66,55,8,5,16
6/3/13,21:45:56,69,69,18,20,10
6/4/13,22:45:56,65,79,19,29,7
6/5/13,23:45:56,70,60,11,24,4
6/6/13,0:45:56,68,64,6,3,12
6/7/13,1:45:56,70,80,7,19,7
6/8/13,2:45:56,68,77,13,15,5
6/9/13,3:45:56,67,76,5,10,13
6/10/13,4:45:56,69,75,20,21,9
6/11/13,5:45:56,69,79,9,15,10
6/12/13,6:45:56,66,64,11,14,7
6/13/13,7:45:56,65,73,1,30,17
6/14/13,8:45:56,68,65,19,27,3
6/15/13,9:45:56,70,80,7,9,2
6/16/13,10:45:56,66,56,11,5,4
6/17/13,11:45:56,65,76,18,29,14
6/18/13,12:45:56,68,76,2,9,2
6/19/13,13:45:56,65,62,20,9,14
6/20/13,14:45:56,67,73,16,1,4
6/21/13,15:45:56,66,76,19,27,8
6/22/13,16:45:56,66,68,3,14,4
6/23/13,17:45:56,65,77,12,23,7
6/24/13,18:45:56,68,58,18,21,3
6/25/13,0:00:01,65,69,7,26,2
6/26/13,1:00:01,70,65,17,11,20
6/27/13,2:00:01,66,72,4,24,20
6/28/13,3:00:01,67,58,6,13,10
6/29/13,4:00:01,70,65,10,6,11
6/30/13,5:00:01,65,71,8,15,12
6/1/13,6:00:01,67,58,12,11,20
6/2/13,7:00:01,70,60,7,8,10
6/3/13,8:00:01,65,68,20,29,7
6/4/13,9:00:01,67,55,4,6,15
6/5/13,10:00:01,69,80,18,24,18
6/6/13,11:00:01,67,62,14,29,18
6/7/13,12:00:01,68,75,18,11,5
6/8/13,13:00:01,65,69,19,12,18
6/9/13,14:00:01,70,79,20,5,6
6/10/13,15:00:01,68,73,11,7,18
6/11/13,16:00:01,67,60,4,20,16
6/12/13,17:00:01,65,60,20,30,9
6/13/13,18:00:01,66,67,7,29,20
6/14/13,19:00:01,67,75,4,25,18
6/15/13,20:00:01,69,66,11,8,1
6/16/13,21:00:01,65,66,4,5,1
6/17/13,22:00:01,68,67,11,28,9
6/18/13,23:00:01,68,69,10,13,11
6/19/13,0:13:19,70,56,2,20,14
6/20/13,1:13:19,65,67,5,5,5
6/21/13,2:13:19,68,58,15,13,17
6/22/13,3:13:19,65,79,6,17,5
6/23/13,4:13:19,66,63,1,7,12
6/24/13,5:13:19,68,57,19,5,18
6/25/13,6:13:19,68,79,19,7,12
6/26/13,7:13:19,70,66,14,2,17
6/27/13,8:13:19,66,77,9,1,12
6/28/13,9:13:19,68,63,12,24,9
6/29/13,10:13:19,69,57,17,30,19
6/30/13,11:13:19,69,66,1,5,20
6/1/13,12:13:19,68,77,5,24,8
6/2/13,13:13:19,67,59,8,23,15
6/3/13,14:13:19,68,61,17,9,18
6/4/13,15:13:19,70,76,5,25,14
6/5/13,16:13:19,66,67,14,1,16
6/6/13,17:13:19,67,59,1,16,13
6/7/13,18:13:19,66,63,17,4,14
6/8/13,19:13:19,70,73,4,21,9
6/9/13,20:13:19,70,57,15,4,5
6/10/13,21:13:19,65,60,1,15,9
6/11/13,22:13:19,69,72,19,29,4
6/12/13,23:13:19,68,56,5,19,5
6/13/13,0:43:51,69,71,20,19,6
6/14/13,1:43:51,69,70,8,17,17
6/15/13,2:43:51,69,76,6,29,6
6/16/13,3:43:51,68,57,19,28,16
6/17/13,4:43:51,70,57,19,25,13
6/18/13,5:43:51,66,69,6,17,4
6/19/13,6:43:51,69,64,4,27,17
6/20/13,7:43:51,67,78,14,16,10
6/21/13,8:43:51,67,77,7,24,19
6/22/13,9:43:51,70,68,6,14,20
6/23/13,10:43:51,68,62,14,3,5
6/24/13,11:43:51,69,78,10,8,18
6/25/13,12:43:51,70,80,7,29,2
6/26/13,13:43:51,69,57,20,6,9
6/27/13,14:43:51,68,68,2,8,16
6/28/13,15:43:51,68,77,11,24,9
6/29/13,16:43:51,69,64,1,5,18
6/30/13,17:43:51,67,65,12,13,5
6/1/13,18:43:51,65,62,14,28,2
6/2/13,19:43:51,68,61,8,22,4
6/3/13,20:43:51,67,55,13,24,19
6/4/13,21:43:51,66,72,11,11,18
6/5/13,22:43:51,65,76,17,13,5
6/6/13,23:43:51,66,78,2,9,2
6/7/13,0:13:20,67,80,2,12,2
6/8/13,1:13:20,70,59,1,24,17
6/9/13,2:13:20,69,74,18,26,19
6/10/13,3:13:20,70,55,2,18,20
6/11/13,4:13:20,66,69,9,22,15
6/12/13,5:13:20,68,78,19,8,2
6/13/13,6:13:20,69,71,5,16,9
6/14/13,7:13:20,67,56,7,14,8
6/15/13,8:13:20,66,68,10,10,9
6/16/13,9:13:20,67,67,17,4,2
6/17/13,10:13:20,67,77,18,29,8
6/18/13,11:13:20,66,75,12,4,16
6/19/13,12:13:20,67,77,14,24,9
6/20/13,13:13:20,66,73,10,12,4
6/21/13,14:13:20,66,80,15,16,19
6/22/13,15:13:20,69,63,11,24,9
6/23/13,16:13:20,65,60,13,2,6
6/24/13,17:13:20,68,58,4,18,4
6/25/13,18:13:20,68,69,13,9,4
6/26/13,19:13:20,68,58,1,22,14
6/27/13,20:13:20,69,58,10,29,14
6/28/13,21:13:20,65,66,14,24,13
6/29/13,22:13:20,70,64,2,12,19
6/30/13,23:13:20,69,68,8,28,6
6/1/13,0:33:07,66,73,19,8,12
6/2/13,1:33:07,68,58,17,9,10
6/3/13,2:33:07,65,56,7,15,14
6/4/13,3:33:07,65,71,15,10,2
6/5/13,4:33:07,69,61,3,19,12
6/6/13,5:33:07,66,71,16,25,15
6/7/13,6:33:07,66,64,13,6,14
6/8/13,7:33:07,66,60,9,27,17
6/9/13,8:33:07,70,58,20,18,9
6/10/13,9:33:07,68,80,4,20,8
6/11/13,10:33:07,70,58,18,13,17
6/12/13,11:33:07,65,66,1,27,19
6/13/13,12:33:07,66,74,7,10,6
6/14/13,13:33:07,67,55,15,28,6
6/15/13,14:33:07,67,76,15,30,18
6/16/13,15:33:07,70,66,1,5,19
6/17/13,16:33:07,70,59,5,1,18
6/18/13,17:33:07,65,58,18,6,17
6/19/13,18:33:07,69,78,19,20,18
6/20/13,19:33:07,68,63,1,22,20
6/21/13,20:33:07,65,58,11,13,10
6/22/13,21:33:07,65,74,7,22,8
6/23/13,22:33:07,69,62,18,13,20
6/24/13,23:33:07,70,77,13,6,2
6/25/13,0:00:01,66,65,16,28,16
6/26/13,1:00:01,69,75,15,28,5
6/27/13,2:00:01,65,76,9,26,3
6/28/13,3:00:01,70,76,19,23,6
6/29/13,4:00:01,65,61,18,5,19
6/30/13,5:00:01,67,64,18,8,2
6/1/13,6:00:01,67,80,13,19,20
6/2/13,7:00:01,68,70,4,24,17
6/3/13,8:00:01,66,71,10,23,4
6/4/13,9:00:01,68,60,12,12,11
6/5/13,10:00:01,70,56,20,6,6
6/6/13,11:00:01,70,68,11,1,16
6/7/13,12:00:01,70,57,19,5,2
6/8/13,13:00:01,66,77,18,20,19
6/9/13,14:00:01,68,71,16,28,6
6/10/13,15:00:01,67,77,14,20,16
6/11/13,16:00:01,67,71,3,20,14
6/12/13,17:00:01,67,78,16,27,2
6/13/13,18:00:01,65,73,13,30,8
6/14/13,19:00:01,70,70,4,29,6
6/15/13,20:00:01,65,71,20,16,18
6/16/13,21:00:01,66,61,19,29,18
6/17/13,22:00:01,68,69,11,10,11
6/18/13,23:00:01,67,76,1,6,2
6/19/13,0:13:19,68,62,14,29,6
6/20/13,1:13:19,65,79,5,2,12
6/21/13,2:13:19,70,72,9,11,7
6/22/13,3:13:19,67,69,4,10,13
6/23/13,4:13:19,67,74,2,24,9
6/24/13,5:13:19,70,74,3,29,18
6/25/13,6:13:19,65,80,13,29,2
6/26/13,7:13:19,65,73,11,5,2
6/27/13,8:13:19,67,73,6,10,16
6/28/13,9:13:19,66,62,11,7,6
6/29/13,10:13:19,65,59,7,29,18
6/30/13,11:13:19,68,66,10,17,5
6/1/13,12:13:19,68,79,16,9,19
6/2/13,13:13:19,68,80,4,13,9
6/3/13,14:13:19,68,65,4,10,20
6/4/13,15:13:19,65,73,20,7,4
6/5/13,16:13:19,70,66,8,20,6
6/6/13,17:13:19,69,57,2,28,1
6/7/13,18:13:19,66,67,13,17,17
6/8/13,19:13:19,69,66,2,22,9
6/9/13,20:13:19,67,63,14,24,14
6/10/13,21:13:19,68,77,7,1,19
6/11/13,22:13:19,70,68,2,21,6
6/12/13,23:13:19,65,80,15,20,10
6/13/13,0:43:51,65,67,13,26,6
6/14/13,1:43:51,66,66,17,22,16
6/15/13,2:43:51,66,63,10,14,10
6/16/13,3:43:51,65,56,5,8,11
6/17/13,4:43:51,69,80,16,22,19
6/18/13,5:43:51,70,62,14,13,16
6/19/13,6:43:51,67,63,13,27,9
6/20/13,7:43:51,68,75,8,16,7
6/21/13,8:43:51,68,59,11,25,19
6/22/13,9:43:51,67,63,13,15,6
6/23/13,10:43:51,69,71,3,29,7
6/24/13,11:43:51,65,71,18,12,2
6/25/13,12:43:51,68,55,18,23,9
6/26/13,13:43:51,66,75,14,18,2
6/27/13,14:43:51,67,78,5,19,19
6/28/13,15:43:51,65,62,4,4,1
6/29/13,16:43:51,69,79,8,1,2
6/30/13,17:43:51,70,69,10,21,7
6/1/13,18:43:51,65,71,6,1,12
6/2/13,19:43:51,65,78,18,24,13
6/3/13,20:43:51,67,68,19,3,2
6/4/13,21:43:51,68,59,15,21,15
6/5/13,22:43:51,67,73,8,3,12
6/6/13,23:43:51,66,68,1,30,14
6/7/13,0:13:20,67,75,8,10,20
6/8/13,1:13:20,69,69,2,2,14
6/9/13,2:13:20,67,70,10,5,1
6/10/13,3:13:20,65,61,5,21,20
6/11/13,4:13:20,67,59,1,23,6
6/12/13,5:13:20,69,60,7,16,8
6/13/13,6:13:20,70,74,14,4,14
6/14/13,7:13:20,65,57,19,6,19
6/15/13,8:13:20,65,61,9,23,12
6/16/13,9:13:20,68,71,15,26,8
6/17/13,10:13:20,66,73,12,2,17
6/18/13,11:13:20,65,64,12,8,20
6/19/13,12:13:20,68,65,2,30,3
6/20/13,13:13:20,65,71,18,23,7
6/21/13,14:13:20,68,62,13,3,6
6/22/13,15:13:20,66,65,5,18,2
6/23/13,16:13:20,68,64,3,24,15
6/24/13,17:13:20,66,59,8,28,7
6/25/13,18:13:20,70,75,16,2,3
6/26/13,19:13:20,70,56,11,4,7
6/27/13,20:13:20,69,68,15,24,1
6/28/13,21:13:20,66,61,17,11,10
6/29/13,22:13:20,70,65,20,16,2
6/30/13,23:13:20,67,55,4,27,3
6/1/13,0:33:07,65,68,3,29,20
6/2/13,1:33:07,65,56,3,15,4
6/3/13,2:33:07,70,58,17,26,3
6/4/13,3:33:07,66,77,19,20,2
6/5/13,4:33:07,67,67,6,7,3
6/6/13,5:33:07,68,55,13,17,11
6/7/13,6:33:07,70,66,9,2,2
6/8/13,7:33:07,65,64,2,16,15
6/9/13,8:33:07,67,77,15,8,17
6/10/13,9:33:07,70,57,7,10,3
6/11/13,10:33:07,69,65,11,18,10
6/12/13,11:33:07,68,55,15,2,7
6/13/13,12:33:07,70,76,1,4,5
6/14/13,13:33:07,67,65,11,26,7
6/15/13,14:33:07,70,59,17,15,10
6/16/13,15:33:07,67,55,6,2,12
6/17/13,16:33:07,69,60,2,18,6
6/18/13,17:33:07,66,55,17,25,6
6/19/13,18:33:07,65,74,5,4,4
6/20/13,19:33:07,69,70,20,11,4
6/21/13,20:33:07,68,70,14,4,13
6/22/13,21:33:07,69,76,3,11,2
6/23/13,22:33:07,65,69,8,16,20
6/24/13,23:33:07,68,69,13,19,6
6/25/13,0:00:01,68,70,17,6,10
6/26/13,1:00:01,69,59,17,29,5
6/27/13,2:00:01,65,65,14,20,9
6/28/13,3:00:01,65,68,10,23,11
6/29/13,4:00:01,69,69,3,25,20
6/30/13,5:00:01,65,70,18,4,9
6/1/13,6:00:01,68,80,7,11,7
6/2/13,7:00:01,69,59,7,20,9
6/3/13,8:00:01,65,60,8,6,7
6/4/13,9:00:01,65,72,16,26,8
6/5/13,10:00:01,68,65,10,4,5
6/6/13,11:00:01,68,80,6,21,7
